iterationNumber,portNumber1,message1,portNumber2,message2,ledcontroller
3425,4505,W5oK8GXr,9849,J2AfinGF,0
3426,3967,bpww,4252,LyS0,0
3427,2347,Osjff21v,4163,TwRAizvM,0
3428,4475,xvqvP9ZF,1366,yPOtWXmd,1
3429,7407,ZQseUWCK,9161,cLtm61RX,1
3430,7782,qYEyxh,3405,4YDQuH,0
3431,5569,DWS7SXZ3,5678,zVNEwHYe,0
3432,1585,46XmD,3475,L7Wd1,1
3433,5466,s1ENTHJ,8638,fm0m8pW,0
3434,7499,8yt6,8782,jC2Q,1
3435,4989,DUI6gmO,1682,w4T6RZE,0
3436,4429,B5Ml,8651,gwUD,1
3437,9284,9eHZwY,2988,IR2Huz,0
3438,7904,UFIH4,8320,66pfe,0
3439,5598,cnDXKHV,7850,O7nPXWq,1
3440,3694,srTY,4565,W2T2,1
3441,4185,Gbb0,6118,5ZUE,0
3442,6368,qhnz,7604,EOj7,0
3443,9244,sR4f6j,2971,x8Tav1,0
3444,4696,7nWgktr,1348,I5zttZP,1
3445,1753,3lv7n,8906,iBdC2,1
3446,4651,tjr4,7238,oMy4,1
3447,4043,EP83S1RR,8685,A5J7SHK8,0
3448,4175,5cUQSDs,1352,6QOtQUw,1
3449,6765,N4UKsON,7236,Rsst24s,1
3450,6715,ppOslGi3,3509,hx2VLnIE,1
3451,6073,9tPMyx,6133,gKJ9Ig,1
3452,4577,qK3B,4746,DqOs,0
3453,7346,2gyj5,3578,GZYlt,0
3454,6649,ckTTmd,4186,XZweJ6,1
3455,7572,mNwXd,3189,PjIAK,0
3456,4225,uohS,7778,6VCW,0
3457,1283,9TPbxXe,9636,LtSdt5p,0
3458,9401,ClK6Xk,8652,vycKpm,0
3459,6454,eLT9,6905,mPeD,1
3460,7697,3TmzsL,3020,MoBDEg,0
3461,5037,JFI2L,4303,5sEiv,1
3462,3705,nIqe5,7067,2Omyv,1
3463,8497,ZjVT09p,2894,vRrPjlE,0
3464,7972,uIKsuyF,9141,LM0IUnP,1
3465,9236,nyGF4a8M,8181,N71z1DKn,1
3466,5856,XgRDq,1401,bi1cd,1
3467,7011,7EFhY,9002,Ol5kF,0
3468,8407,86wmnXQ,7440,jo0FT0X,1
3469,6656,rSZtd,3103,UFBb3,1
3470,4065,FGU9J1,4401,403dVr,0
3471,2753,5WlBCK,3358,TKDEbc,0
3472,9882,Vh3Q1a,1962,8yoMgn,1
3473,4887,UshMGoY,6843,gs9k4OU,0
3474,6873,6Dc76YQy,1484,Iq2FXEhq,1
3475,3715,FYglq2Pe,4078,DWlcBWff,1
3476,1680,aeUvS,8257,TYTOS,1
3477,7134,4HydtMYg,3983,JoLGhf9e,0
3478,4199,cxDNa7,1257,ItcpI2,0
3479,9644,LnHNqQGf,4181,RbAZ6xWF,1
3480,1463,OuIW,4625,aFgP,1
3481,7763,XD4tiz,8788,lAN5Dx,1
3482,8827,S4LzkU,9090,wkikjH,1
3483,4542,YopJgFq,3079,SLlvYNF,0
3484,8558,lavb,3539,L3I2,1
3485,3318,ymT3sz,1178,uIf8UL,0
3486,8646,fMCXRHyp,5895,HmsqX1rV,1
3487,6007,OnXk,6012,kYaP,1
3488,5001,XH2Y,8589,rhHF,1
3489,5011,pbNT9M,7313,Pp5E5S,0
3490,7657,uOF0U,7927,ZGPGq,0
3491,4021,60cu,8047,JVI7,0
3492,2523,hadpbhut,5217,PXSo6iD1,0
3493,3012,404N4,8126,GZn8A,1
3494,8295,a1euCjL,7678,IZsZ8I5,0
3495,3098,l7m0,6143,4Peb,1
3496,6976,htMzmr,4578,LyPnlh,0
3497,1379,divRP8M,1322,ru5nUap,1
3498,5867,32WcG6,8256,v0R7n0,0
3499,2956,Mdl1oV,9285,ysM6cH,1
3500,1291,yDeUmM0,2819,Mj5kzMp,0
3501,3784,DDOVbV0i,8099,IkRv1D8J,0
3502,1542,ctYP3t,1646,MhNwGl,1
3503,2767,vFC39U0,5139,cUlJSyD,1
3504,7977,qqybdK,5170,qnWdBY,0
3505,3231,7DMM,3900,YxFV,0
3506,2287,EnDflSA,4672,Kva0EMl,0
3507,7193,ocNjcNB,6515,R2jaiVC,1
3508,3880,4WB73v5,9221,RPYWyYV,1
3509,2349,C1O8u1,8742,kAkCxF,1
3510,3870,RMlyN,4920,Erzlh,0
3511,2346,Tbg0L90,6239,o7R5SSm,1
3512,2463,t8uhhV,4385,e8DkM9,1
3513,7932,3Hpd,8013,DlZs,0
3514,8034,vGseJ,3519,2zXeR,0
3515,5204,mI1J,9372,Crv2,0
3516,9982,pbQ9GNz,9899,uSl7Fua,0
3517,8462,fONSwR4R,3624,GM2znrSX,0
3518,3185,nS1yaHn,9211,pnh69CT,0
3519,1773,fQd0Ux,4196,QpIN1n,1
3520,1422,EnpyqKy,6205,NvxXh8u,1
3521,6295,poEmD,6961,0g2t0,1
3522,8234,m1TKUz2,5481,2hP7944,1
3523,7492,uQ8l,7739,fryH,1
3524,3947,5t0UsXcd,6716,kqK9sjMn,1
3525,1141,8yk0hlHB,9344,FQEFuo60,1
3526,1749,rO1K,9188,c7vd,0
3527,5254,jxYeNd,5762,GR1CBA,0
3528,9948,ty9Pr4p,1557,q7gKFI8,0
3529,2900,Rzbk1LTU,6913,cK3ivAvz,0
3530,2589,d6WQ,3697,Ge20,0
3531,3308,Fl34JL6o,3326,PrunKW05,0
3532,5090,TYeDRe,1889,vo1JS6,1
3533,7819,18oJ,6317,mBsr,1
3534,4603,8J0BEo,1086,In2k8W,0
3535,5910,UveiV,5212,VYqso,1
3536,3166,IzZhC,7264,Raz6H,0
3537,7000,wvgfx1nd,5512,CzfCsML1,0
3538,3196,1wCWKFQd,6932,JO7Y0clY,0
3539,2723,tZ7MXex2,4164,qQJAHyXd,1
3540,8149,XqxMeW,8527,j9tHr4,1
3541,9495,dtVHks,5726,760pNC,0
3542,8248,Djnf5KM,1752,a7zpxsW,0
3543,7367,PQZFV2LU,7456,sCBmEQfw,1
3544,7070,uMVkSyXP,9722,Va0dOVRF,1
3545,5793,1wP86,3646,mqIEv,1
3546,5235,5JNe,1750,xmfF,0
3547,3342,DOV8B,5544,54pJX,0
3548,3610,xR4MqCm,3171,51CYkwW,1
3549,8887,TYjdiuzH,7777,DLEwliUi,0
3550,8390,MeHGp,4023,7KcC3,0
3551,5931,7PYxn,6101,nSq2h,1
3552,3727,G7Cc,4015,TU38,1
3553,5141,Xpot4OVY,2849,GRcqilu1,1
3554,7100,4c5T,4317,8jf6,0
3555,2290,BUcM3k,8173,tHHUij,1
3556,6006,qVsIpF,8474,tkthjd,0
3557,7347,6zZ4,1112,F6bw,0
3558,2810,v0ZpB,7010,vkRKY,0
3559,8764,dy4usoV,4782,sQQ7RkT,0
3560,7548,9gGB,8796,oaoD,1
3561,4290,Z3EANfMQ,1328,yodq8QeA,0
3562,4724,dHPrxJB,1398,s9M5CSG,0
3563,1114,XRcX0kf,6057,ivsHUby,0
3564,6312,8P4R1,1138,w93By,1
3565,6912,EKFv,1614,f3Z5,0
3566,8730,pHYGG,5802,P0i2B,0
3567,2622,EXycD9e,4370,mDv1VCL,0
3568,8579,KFZN,4153,2PGi,1
3569,8525,gACdz8,2555,jxpCFl,1
3570,5188,30Y3,2016,9Ve4,0
3571,2941,dzw2qpK,5518,d3jzk3s,1
3572,1527,gPMXYtt,7372,v5hkNna,0
3573,2513,Ndv2,4108,PmYV,0
3574,8729,aVgo,9311,haFV,0
3575,2541,unTsXKev,4581,eVKnmXyu,1
3576,5121,KYhAdH,4295,woYykq,0
3577,9869,wB2Y,4336,dwuu,1
3578,1326,MK4uayQ,8270,EY8tQlK,1
3579,5777,PtAT,8783,IKdP,0
3580,4445,ZvUhtYI,8574,jWX6j63,0
3581,6911,lTCvi,7989,jO2nM,0
3582,2052,3wplxz,2099,j9a2DC,0
3583,3328,ZA0w,1414,Wjzu,0
3584,6328,SxPYyM,5231,QSyCZc,1
3585,8019,FDql8eT,4572,9ssQWj3,0
3586,1556,JAkmOFPT,7745,DQCawisL,0
3587,9731,TqLb,1173,e7il,0
3588,2983,N2FpVw,1901,Jm59Wo,1
3589,8659,bZlj,4248,sQQL,0
3590,8735,Rlh0lle4,5161,NZ3J2cwy,0
3591,6533,zSH2,2007,nIqP,1
3592,3471,skxx,7452,NCP2,0
3593,1659,cAlvkU,8350,jCCPhV,0
3594,9330,bkigFx29,6902,SdYpddwx,1
3595,9146,aF7MUV,5419,9sN1PP,1
3596,8127,KjZKS9Yf,6615,tkchx24C,0
3597,8130,i59QWm,8359,O3CYlw,1
3598,4805,jp41FSN,1917,nFUlVQ0,0
3599,7735,BVIaAdR,6071,oyYxvpB,0
3600,3984,Vpry0gAj,5852,nt8xdoYh,0
3601,3766,ww2wqNZ6,4732,KUnuf0PI,0
3602,6475,A2tcX,3606,U1DU8,1
3603,1122,vrA90,9945,IG6XS,1
3604,9369,9gKBUF,3828,LEpReJ,0
3605,1192,ZY3IXt,2357,sOAr7Y,1
3606,3361,ASayHOG,5737,Am0Vlpp,0
3607,1950,jMBXLka,5021,KZ7QzqO,1
3608,1389,zIIAp,3699,BuPVS,0
3609,5301,jQDi0,6065,LkWky,0
3610,7633,LbItlvA,5919,cnfvvWz,1
3611,9207,w1fYrav,6597,XiveD2T,0
3612,9962,ouDP1Y,6136,QoSxFP,1
3613,6702,r6vII,4798,ceTCG,0
3614,7418,1UaX,6453,TQtc,0
3615,7358,LNpoK,9106,ebEUy,1
3616,1981,WE5MQCtB,2258,VfjFtTyC,0
3617,7328,fZMXvJ,1989,yNADSe,0
3618,8969,Z87RIUqb,9951,qy0wryHz,0
3619,3546,LKFoV6Jq,5317,jptcHPJd,0
3620,8545,xrN4,9831,UfrP,0
3621,7220,hFnLkNmn,9428,F3Agbshc,0
3622,1786,wgjzmoj,3945,Mmh68Zb,1
3623,5609,uiiG,9430,VuaQ,0
3624,4865,fUuU,6769,BEWN,1
3625,3339,pdwBdRdV,4346,CPEXbBgV,0
3626,7856,PrdiQrI,2616,8wFutmG,0
3627,9669,n4w1e,3455,7jYVT,0
3628,6915,R2MoyNd,7203,Y30GvIf,0
3629,6097,0Pj35c9,2600,XxPkTJo,1
3630,1862,2V8nBo,3910,ja5INu,0
3631,1882,SZ3ON7,5061,WEbUFz,1
3632,2045,Nxl9c5,4810,Iok0Dg,1
3633,7269,tR354kUQ,7560,IRp4jNv2,1
3634,6336,UNpD,3808,99k8,0
3635,8571,VvCPGi0,9007,yM3VJ98,0
3636,9452,uRY3l,8246,g4Uuf,0
3637,3508,1c4uH,2783,L8Fyn,1
3638,9473,JtnmnFT,6289,AY3RUma,1
3639,2961,i3H7i0,3123,ggIZS8,0
3640,8929,Evn3Nhq,4576,S0JMbb7,0
3641,9865,DyPXx0r,7156,OFZ2xVY,1
3642,1351,hj7kel0H,1088,794b5u1N,1
3643,8373,LeanZE,5985,d8yYOB,0
3644,1437,y3WFmwk,2604,DEqJWxF,1
3645,6726,a219F,7966,hOB2J,1
3646,4944,rYzMI0FU,6675,9yKj5KOe,1
3647,5627,WHgZoqC,2062,TOBvtla,0
3648,4720,CJ5nDsb,5211,Sp62Zz0,0
3649,4914,nhgbB0W,8835,M8C9jFw,1
3650,7543,vJGMgi,3483,Kp6Gq8,0
3651,4437,oQa0hooU,9931,08l1aj1o,0
3652,3040,5kDEc,4212,mzCFy,1
3653,2831,mDX1,3146,Fqg8,0
3654,1805,30gDQ,1976,NrJRh,0
3655,4604,GvoIDjc,6534,RNH1AXz,1
3656,2445,3vhAps8,3385,T0ocFDN,1
3657,5149,izaGUV,8683,8dJm7b,0
3658,5157,5Eju,2308,Z4uZ,0
3659,8851,HSrNE,4335,LUBeW,1
3660,9652,ZbnQt3,4003,n7nd9l,1
3661,9157,bxL9aRqz,6673,d4csgnhc,1
3662,6983,dnakLfCW,3893,UyX7EHSh,0
3663,7266,njW9hfZe,9258,otQ94GXQ,0
3664,1485,KpPdFeJ,6543,xNg5Hqt,0
3665,8875,PF7u2O,4680,w409M4,1
3666,8988,CqmrnWYu,5798,OduqDt2G,0
3667,6733,MWiAd,9340,O6mvt,1
3668,5320,ew2vb,3064,m8rSn,1
3669,9279,KdjTUp,9048,JVvBZs,0
3670,4368,XOhij8,7216,nhYjSL,1
3671,1843,QPeOtt,8594,C4p6CP,0
3672,2043,RuTr,9813,NMAa,0
3673,4473,analRFy,9152,tgLn48w,1
3674,2898,niT4cG9,8456,lI4aoRR,1
3675,2508,nGNsAU,8301,JyP2YR,0
3676,5373,AXNJy,9351,2QyJX,1
3677,2006,haKfjV,4288,e18PZE,0
3678,6896,DlOt,3106,9dRp,0
3679,6965,Bw12F1NY,3387,0Eg4OrLg,1
3680,6275,HVQufE6,5893,QUCrqKi,1
3681,1965,O7lr,1341,0ltP,1
3682,1426,RgVcJyk,3696,S5joEXx,1
3683,9913,RGy3C,8228,ERkIw,0
3684,4808,uiyLpr,6050,URyMdX,0
3685,8676,bAfc,2248,bEJd,1
3686,9205,HagJIsY,3307,NVfIbFG,0
3687,2686,CBzFxuR,4617,WFy3S6m,1
3688,6051,ksZlYqsg,6529,6fb3f1sj,0
3689,5656,dbwv,9335,EpnB,1
3690,9076,UjSOka5,5055,C8dnFKD,0
3691,2962,PeUlf,4860,5GWsd,0
3692,8436,sn9n4u6,4690,Vw8p57H,1
3693,9053,T7c2jw,3127,jAi2Mp,1
3694,9937,gGd914,4986,mVmSCl,0
3695,4131,3vLL96h,4614,XY0fK6y,1
3696,3778,1wmCajb,7653,81SqpgR,1
3697,4646,DkWU,3220,QND7,0
3698,7800,OPH7vhjH,6489,vhSMEeZU,1
3699,4089,S6HJAH9,2793,Rj7Lkrg,1
3700,7295,1NvAv,7650,hu8CT,1
3701,8337,bdYkQoJx,7796,GMX3oe01,1
3702,1644,j2H1Pk,2115,1ZxS6i,1
3703,1444,JnrH,6015,5GEy,1
3704,1952,OmTN,4344,nPFl,1
3705,7974,YAARFC5O,1772,jD7zI612,1
3706,4975,hVYI,8061,AkLu,1
3707,3657,o33IIj,6732,X48zBA,0
3708,8276,cAVxbkdD,6671,9roQt0t9,0
3709,7465,4eTCcz,7823,1Rs7ay,1
3710,3252,zZocbnO,6220,PRoHCPT,0
3711,9202,5xzKek,3313,epK50D,1
3712,9617,8ncPmR7B,4706,Fb7YgVZF,1
3713,8026,V2OItG,7180,6CApoa,0
3714,3566,cYeNG,1359,kqMt3,1
3715,1838,wfg7uXVa,5226,XbI2S3L2,0
3716,2359,FYvWYuu,1221,bf2OoNC,1
3717,9065,kiV8w,5515,cAqMU,0
3718,5325,zgIEe5,7646,4UetPZ,0
3719,1689,Lq0ofWjf,1464,Qg1G5F8z,0
3720,7206,ZV52Xf2,8886,6lcExv8,1
3721,8641,pkmj3h,9943,30UBrg,0
3722,9728,0hwXNae,1814,buyE74P,1
3723,7693,VHEk6,3396,V04US,0
3724,9464,5CTnUnlj,7530,eVr0mzkg,1
3725,9635,DI4WX,4915,pMvJI,0
3726,3263,V0LXA,4777,JZlop,1
3727,7888,Kfr0uyC,8342,ShW3l35,0
3728,2672,5qwXml,5472,XLUhRk,0
3729,1775,1EhSUF3T,6869,chcteFnW,0
3730,1303,wKBU,1620,96Zq,0
3731,5438,XBcbNOJ,6298,mh7LAVG,1
3732,9282,NY35sMFO,4773,X5fYkbT4,0
3733,9009,MX1HkYM,3772,czSyXgv,0
3734,9250,6DRTW,3658,6qKho,1
3735,7462,BivbG,1674,YvjPz,1
3736,9809,uCkVD8T3,1167,MwVu2Wwr,1
3737,7873,QRShReC,4001,G4jw7Li,0
3738,1578,Nr4TQX3S,7593,P6OdOVFy,1
3739,1137,O9JtgjcG,2664,P6NMAXTR,0
3740,4792,ASyvRgE,9243,kWhlRJH,1
3741,6979,qXXu0,2065,PyF0E,1
3742,8715,6zypQP6z,8539,W6afjho9,0
3743,1392,Wo1A,9921,pvCY,1
3744,5398,AcarIige,1130,harvWrMg,0
3745,1132,RUrPFyJ2,6384,7HiJo5WL,1
3746,1919,cyyk,1548,ChhX,1
3747,2425,LLEjreG,9465,pB4DMKW,1
3748,8297,f2W4C5Mf,3474,KHTVoseZ,0
3749,3267,2Bk7,5349,hpt2,0
3750,1793,G5iX7e,3676,LT5wdW,0
3751,5369,cEWxL,7553,gBaB9,1
3752,4898,dL36fKP,8821,hVAnxAM,1
3753,6321,J1fa,4044,XTKv,1
3754,2834,WE9uOFR,3422,9FPGROX,0
3755,6546,O5qd0u,1421,Z7ltjX,0
3756,1217,BO8u0vv,9059,UHtnGKw,1
3757,4586,wlEd,5991,RK4j,0
3758,8333,TNPG3O,2864,6QemQL,0
3759,8814,CE3JSRk,6614,EdyMXHu,0
3760,6013,bU96,4322,MTg2,1
3761,3572,zMVV1oeh,7603,DynRFp7t,1
3762,2474,RNj0f0,6473,oW8yXo,0
3763,2907,yJ3eEvVw,2276,l5Y7d64h,0
3764,3073,qVpR5,5110,q1gzD,1
3765,5710,XrpulQmk,1509,Nj1mEsNE,0
3766,4478,a4deu,3399,IcAGp,1
3767,4508,l41TGHg,3309,EFvKoz9,1
3768,1330,mYr05dpU,1210,ixTjb1ux,0
3769,2505,BiicWxwn,8940,PoEujOwR,0
3770,2288,PKziO,1955,qRVn9,1
3771,2677,8CbTt,2202,s5dor,0
3772,4607,phWxPkt,6893,nAiClV0,1
3773,6340,i2VV26E,8600,pKSpUs9,0
3774,8967,pRfA,4624,Kf9R,1
3775,7296,2fJREU5,3430,ur6FOs2,1
3776,3349,zt0SyC,5790,3qq9KO,1
3777,2621,0LQQ9h,5817,zO3H8O,1
3778,8332,D4Fk3A,2446,EflHDm,0
3779,4709,1Itdj,9471,1b1fN,0
3780,6918,QAo9,4416,HBnw,0
3781,7046,mLsE39,7085,LyjONi,0
3782,6271,y0sKneVO,7951,1vDdXtbK,1
3783,4908,gHnQOtwt,6580,Sfcw5NCY,1
3784,6830,sk7bzdI,9848,Tn62p9J,1
3785,4485,g11iMJ,9459,2Z4wFp,1
3786,9458,iKP1e,8284,WXdTT,0
3787,4431,dYkG,2801,h0II,0
3788,7268,psSWMUd,3757,jTfs8IK,1
3789,3489,LVmKJcys,3476,TKvG5IzV,1
3790,2976,HAp7eC,2297,LREffV,0
3791,8079,3gy1qB,3125,71M5Ve,1
3792,1885,1OPn,2300,F4O8,0
3793,9516,kpk2301,4901,CIQshmG,1
3794,4276,0xpes21P,1226,703AAkGR,0
3795,1233,BO7Dq0,4102,fU4lBm,0
3796,6014,on4NGXQG,3173,3ceeUTsp,0
3797,2607,NNsa,1839,6HEe,0
3798,5522,N59oHZ,1881,jKpgud,1
3799,2888,L6P2Wmxh,5822,5OdIM6Vn,0
3800,7117,KMGLjw4,8125,1aGQxUc,0
3801,1349,ZJdla,8195,unCPJ,1
3802,6688,spNbi,9544,2fmZu,1
3803,6523,stc64,6718,PWGh2,0
3804,1378,FkGhuv,3824,HHBYHb,1
3805,8336,gXliVw,9104,FlO5Cg,0
3806,6894,Z1bXd4uS,8703,A2KCho1l,1
3807,3720,SHl4T,9445,drVAE,0
3808,9051,3kJXWGI,9915,t3bLZWM,1
3809,2320,MwP44KC,9978,dq0QrVj,0
3810,3107,R3z2bsz,4585,ncf5GpE,0
3811,6350,dJdEEced,8620,RQh3H3aq,1
3812,6452,rHCsrpjx,8521,G4yduPaR,1
3813,9535,7TCSRgn,7152,IzVppbd,1
3814,7784,Mdzz6,4380,Qtgel,0
3815,1292,Emn1G,8049,G34U9,1
3816,5024,Km4x3OB,5938,JNMYzTr,1
3817,9453,j4eVqJIR,6491,meTiJ0QE,0
3818,2891,nmCv,3831,eLQW,1
3819,7945,MZQzqgZa,3022,mSG7fcCu,0
3820,5304,0k16Jn,2498,oWREqV,1
3821,4161,pBHKnLY,2899,Yc9lRoL,1
3822,9322,YRTBxe7,3381,RAjSjfF,1
3823,2468,hWSxSI,3334,SHsdwV,0
3824,5491,fEGmFIp,3660,XTgXACC,1
3825,6938,b7vlnUI,6638,kLtwMxH,1
3826,8377,7FNp,9177,931j,1
3827,7717,7GolVU,9196,DFmJgg,0
3828,2564,WEgq,1235,jd4f,0
3829,5940,qO9A,8279,zePR,0
3830,6234,EJrAPvt,6443,QRYSvEf,1
3831,9039,ZUVkEfA,5855,pJJAH8m,1
3832,6488,qjp6,5452,t5Ig,0
3833,1198,Kh9wU,2188,mDPfP,0
3834,8871,eTBVbF,6609,ClD2SL,0
3835,2618,lSUTA,1701,Mqxvq,1
3836,8968,GGXOVk0E,2307,vR4rvWHL,0
3837,4369,uCw0cZI,2489,XZbGlEg,0
3838,7283,lCEUlA,9717,UAjeH4,0
3839,9988,zYd5zT,1704,72xjdG,1
3840,7526,QyNOrT,4356,ZQRKx8,1
3841,1296,4Yap,9003,7Sk9,0
3842,4048,J1OZK58,1623,XMa2OfL,1
3843,7979,JSTFd8,6602,7aOc5M,1
3844,2883,f4BPA,5386,srUYN,0
3845,9909,b5hGS,6541,6SIYf,1
3846,3981,tKn1aD0,8355,9XjJtRt,1
3847,2912,frn1ddNL,4822,mWHVwhfQ,0
3848,5732,yASMzRi9,1451,i06nFZyv,0
3849,5942,kIMpEQg,5412,bGMjDmx,1
3850,8523,HTzIe8,2318,5fMzw4,1
3851,5480,PQFA,3208,XvXA,1
3852,5238,ABIgg,6773,pAr2y,1
3853,3636,Ngb5Asyb,4395,s54txo37,1
3854,3741,Lp4m,4580,WQfw,0
3855,5734,0tiDZ3,9067,3E9D8P,1
3856,5290,EnVILpq,2156,ExEbCoU,1
3857,9442,jNRNl27,1698,JblC9OI,1
3858,2178,USTh,4649,v4uz,1
3859,8619,VokuqW,8653,uPZftZ,0
3860,5167,Y0CNQ,3265,Ijkwj,1
3861,8966,DTvIelWK,4115,VsxbcVwl,0
3862,7812,ayYDu4I,7802,d6QfsBA,1
3863,8198,ADiLlxwt,9200,zhXOZ9QA,0
3864,1612,eontqBni,9578,ePimdxcu,0
3865,7849,4AULJYfS,1281,qLM7ouQI,0
3866,7726,1wSG,7378,RsEe,0
3867,2471,R47Pd0PC,3543,e51x9sU1,1
3868,9774,umlVfk7Z,6305,fc0rIh6H,0
3869,9397,QpbOHb,9013,G7y9y4,1
3870,9008,e9sFu,9220,A7YUl,0
3871,1062,rcjIlri,9685,xtVlijJ,0
3872,6804,vv5AH,6323,LDCD4,1
3873,2719,UX5I1,6430,ireNz,0
3874,8629,nYdm9vg,4958,ejiPY4h,0
3875,5825,IvF1m,6247,b1uhA,0
3876,2464,bs6wi6,5580,fc0vJJ,0
3877,1308,1s8YbvK,7864,gLi2nUd,1
3878,1332,FQiMU,5291,kmkLb,0
3879,6653,W5WZ,3167,Haep,1
3880,2493,SJm1n,1743,8MbfJ,0
3881,1667,LxmBVz9,9843,cNG9ekJ,0
3882,1098,U9SXSFDE,1250,LpCe4p8h,1
3883,9272,QWUe,4145,Wz19,0
3884,8044,ZP35,9469,9kpD,0
3885,6625,gwFss,1916,0WowU,1
3886,8240,NosaZ6,9597,sgfSQr,0
3887,8144,W23qn3oD,4912,DnrUxPNQ,0
3888,7001,5sdxP,7431,F0YLf,1
3889,4319,3RMCt,9140,w5vaY,1
3890,1356,PnptA0,5805,qeKU2o,0
3891,7478,ANF2,8057,npyI,0
3892,2231,TkMFQNZ,8770,SxzxJBg,1
3893,5749,zGKcKy,6221,DWXCWQ,0
3894,8196,qaScK,4972,TQxrD,1
3895,8345,RzRd,7486,YVK0,0
3896,8952,21LX3Qj,5585,sw5Q93t,0
3897,5670,OAGh,4016,MR16,1
3898,3275,VZCkLt,9385,Zcfu3Z,0
3899,9156,6Jn5na6a,7263,YvkCr089,0
3900,4167,P1kBj9B,8445,WBRWfki,1
3901,6802,q5rsoNK,1462,yY7RwDh,0
3902,6227,BWPe,4256,PT2v,0
3903,2939,xggo6ge,5010,gfxD6xi,0
3904,6566,JL8NN5wp,3133,U3QqDvT2,0
3905,8797,G3F7q,3979,oG7sY,1
3906,4616,si6LVRxb,7359,RoOy9a79,1
3907,4811,KpI9w,3547,k6rLR,0
3908,3712,Wzy7Z,8143,ch0Jw,1
3909,1740,kFykUb,2534,XKqZtx,0
3910,7586,mAQxGXNX,2533,5vUcNmeS,1
3911,7126,wM9sd,6155,kBPa4,1
3912,3062,oIXTH9O,2158,00o6xFb,1
3913,8852,Zgkj3,1727,0OUi6,1
3914,2931,T9lHnY,2521,TqNjCb,1
3915,5894,CecM,5903,La2O,0
3916,4037,oIDuvUA9,9755,zFN0Lnsy,1
3917,4141,DLquoY,4606,NVsV3B,0
3918,1608,c9eQ2,3426,RMSVu,1
3919,4575,e5eY,5255,4FQp,0
3920,8714,InbMh,6505,ZUzw2,0
3921,5418,mIdoY,4793,IEZPR,1
3922,6810,gSkUO0,7820,sfuoN8,1
3923,6115,sIRgWYA,2674,fA5UI1M,0
3924,5605,m6iyQl,8789,MZTpCe,0
3925,5119,Tk4Xj,4685,aeD6g,0
3926,7546,Bhig,7921,W3U1,1
3927,4097,jDfb,1820,esat,0
3928,3507,CkmKa,6435,LyUQy,1
3929,8211,YhXgZ,3820,31J0K,0
3930,8372,Z2EQfKY,1836,TKxEBeL,1
3931,6480,QewRV38B,2742,yeZsOsX6,0
3932,4867,fozRF,6362,x5S8O,0
3933,2809,Zhgt3Ou2,5246,MAq97zmi,0
3934,9787,RwMLZk2,8531,3x8bOgZ,1
3935,5359,jJcu,2682,B4MN,0
3936,8977,sMcV,7468,hQK1,0
3937,8001,uwWBCRQW,5507,l2BgWrT7,1
3938,6531,FyZq,3918,KFZI,1
3939,1203,q9Lk6U6,3514,xYW09hX,0
3940,1172,2xZ1R,3494,aSTkQ,1
3941,9575,NIQgm3,3429,kW005J,1
3942,9309,d9FXndj,3316,iY8MwFA,0
3943,2535,VTTsv,4330,avj3H,0
3944,6140,N84ZNV,8020,aJ5SDc,1
3945,8631,NcjJ8,6300,0qVQc,0
3946,1954,zweK,9660,h7xy,0
3947,6527,vGfi,1075,h0zj,1
3948,3985,Dlqar,2114,F7QFJ,1
3949,9359,oOxT,9492,Uw08,0
3950,5508,2Kxdh,6889,LqP4A,0
3951,4815,TUEKvy,4692,MVS0fz,0
3952,5287,5Q5Z,6834,RWgs,1
3953,9151,fT4V9hE,8219,FqdGxss,0
3954,4439,gu1n4,4442,6eTTf,1
3955,4697,4iUbJd,5269,0IiuEm,1
3956,4683,7cah,5936,vkGS,1
3957,5583,Lv9Qhjs,7623,rHYfURh,0
3958,4146,8TLRlz2,5927,uE4C23s,0
3959,4398,3Zx7J,8065,VLJIT,0
3960,5581,Dq4mI,1959,c5kJ3,0
3961,9541,Aa9tWAtl,9820,DGtECemU,1
3962,3116,0imLxFNN,1284,wPwVXRKU,1
3963,3859,eeynqL,8088,KJEkv7,1
3964,3780,bLQPxB,5708,0qjksv,1
3965,6386,xkjZO,5034,S6qN0,0
3966,7565,5aVvV1U,6174,a8Iyc6V,0
3967,3855,jd2O,9777,t8Wi,1
3968,6760,ZqAj7G,4668,ke5HEN,0
3969,1353,0sYR0pbg,7505,Byq4LqkD,1
3970,5617,v6zDES,2566,X1172V,0
3971,6483,P7plV,3147,UQQ4Z,1
3972,6257,EeLXHBu1,2360,JNCIZvCm,1
3973,1687,aJ5YC,8984,VG006,0
3974,2265,8HhGWBf,8999,hZLly05,1
3975,7354,ufk4,8414,jj8S,0
3976,6482,loMCoo,2453,4cWGII,0
3977,2595,0iDg,7186,d87X,0
3978,5270,M39E49,9861,wvSqID,1
3979,1486,SyRKoGbs,7799,jHfOzuTS,0
3980,2832,UnON3wU,4266,UE7Un8W,0
3981,7196,zEwWj,6179,bglht,0
3982,6611,FPdY,9366,7Yro,0
3983,5136,LSM7XX,8727,mO1lrk,1
3984,7706,SnUTy,6608,vW2t8,1
3985,6622,mA1Br,7441,2Ulvj,0
3986,2336,wEIA,5272,mWqe,0
